duke_dna,abmi_id,year,site,site_year,envelope,quadrant,stratum,orig_id,tbas_id,peltigera_epa_likelihood,peltigera_top_blast_id,peltigera_blast_pi,peltigera_blast_query_cover,its_otu,peltigera_final_id,nostoc_top_blast_id,nostoc_blast_pi,nostoc_blast_query_cover,rbclx_otu,nostoc_final_id,notes,batch_48,,,,
P9239,1358541,2016,697,697_2016,10016,NW,Upland,Peltigera neopolydactyla,Peltigera_occidentalis,0.999552,P299_peltigera_occidentalis,99.674,100,OTU132,Peltigera_occidentalis,P2072_P_neorufescens2_CostaRica,89.898,96,otu253,VIIa,0,,,,,
P9696,765582,2016,697,697_2016,10015,NW,Upland,Peltigera extenuata,Peltigera_extenuata_1,0.99875,P2064_peltigera_extenuata_1,100,100,OTU135,Peltigera_extenuata_1,P12626_Peltigera_extenuata_Chile_Mocho_2_C1_P1,100,98,otu160,,,32,,,,
P9695,765580,2016,697,697_2016,10014,NW,Upland,Peltigera leucophlebia,Peltigera_leucophlebia_6,"0.395742, 0.341416, 0.202350, 0.025411",P6063_peltigera_leucophlebia,100,100,OTU7,Peltigera_leucophlebia_6,P1486_P_ponojensis_USA,99.879,96,otu47,,,32,,,,
P9707,765586,2016,697,697_2016,10017,NW,Upland,Peltigera neopolydactyla,Peltigera_neopolydactyla_1,"0.674546, 0.042883, 0.042512, 0.030700, 0.030700, 0.030474, 0.030047, 0.029920, 0.029778, 0.029718",P309_peltigera_neopolydactyla_1,99.681,100,OTU64,Peltigera_neopolydactyla_1,P2072_P_neorufescens2_CostaRica,89.898,96,otu253,,,32,,,,
P9592,765756,2016,697,697_2016,12393,SE,Log/Stump,Peltigera aphthosa,Peltigera_leucophlebia_s_str,"0.909085, 0.014176, 0.014161, 0.013886",P6083_peltigera_leucophlebia,100,100,OTU16,Peltigera_leucophlebia_2,P0006_P_neocanina_Iceland,99.886,89,otu127,,,29,,,,
P9692,765786,2016,697,697_2016,12394,SE,Log/Stump,Peltigera canina,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2010_2011_2033_fibril_424_2007_2008_sp2_1598_austroam_1561_,99.88,93,otu140,,,32,,,,
P9703,1337505,2016,697,697_2016,12191,SE,Log/Stump,Peltigera extenuata,Peltigera_extenuata_1,0.99875,P2064_peltigera_extenuata_1,100,100,OTU135,Peltigera_extenuata_1,P12626_Peltigera_extenuata_Chile_Mocho_2_C1_P1,100,99,otu2,,,32,,,,
P9698,765673,2016,697,697_2016,10018,SE,Log/Stump,Peltigera rufescens,Peltigera_rufescens_1,"0.502843, 0.365416, 0.027455, 0.026803, 0.025815, 0.025204",P2083_peltigera_rufescens_1,99.764,97,OTU14,Peltigera_rufescens_1,JL23_aphthosa_no_vnf,100,99,otu376,,,32,,,,
P9219,765314,2016,697,697_2016,10000,SE,Upland,Peltigera cf. islandica,0,0,0,0,0,0,,0,0,0,0,,,,,,,
P9694,765298,2016,697,697_2016,9996,SE,Upland,Peltigera extenuata,Peltigera_extenuata_1,0.99875,P2064_peltigera_extenuata_1,100,100,OTU135,Peltigera_extenuata_1,P12626_Peltigera_extenuata_Chile_Mocho_2_C1_P1,100,99,otu2,,,32,,,,
P9693,765300,2016,697,697_2016,9997,SE,Upland,Peltigera rufescens,Peltigera_rufescens_1,"0.625936, 0.322982, 0.010823",P2083_peltigera_rufescens_1,99.762,99,OTU400,Peltigera_rufescens_1,JL23_aphthosa_no_vnf,100,99,otu376,,,32,,,,
P9706,765642,2016,697,697_2016,12194,SE,Wetland,Peltigera cf. praetextata,"Peltigera_didactyla_1,Peltigera_castanea,Peltigera_didactyla_2,Peltigera_sorediifera,Peltigera_didactyla_3","0.302049, 0.295565, 0.293344, 0.037323, 0.009536, 0.009176, 0.008851",P2200_peltigera_didactyla_1,97.203,100,OTU106,Peltigera_aff_didactyla,P1839_P_retifoveata_USA,99.648,96,otu377,,,32,,,,
P9700,766131,2016,697,697_2016,12190,SW,Log/Stump,Peltigera canina,0,0,0,0,0,0,,P2010_2011_2033_fibril_424_2007_2008_sp2_1598_austroam_1561_,99.878,96,otu37,,,32,,,,
P9591,765332,2016,697,697_2016,10001,SW,Upland,Peltigera conspersa TGO,0,0,0,0,0,0,,0,0,0,0,,,29,,,,
P9699,765458,2016,697,697_2016,10008,SW,Upland,Peltigera extenuata,0,0,0,0,0,0,,0,0,0,0,,,32,,,,
P9705,765326,2016,697,697_2016,12192,SW,Upland,Peltigera malacea,Peltigera_malacea_2,0.991434,P1364_peltigera_malacea,100,100,OTU111,Peltigera_malacea_2,0,0,0,0,,,32,,,,
P9710,765456,2016,697,697_2016,10007,SW,Upland,Peltigera neopolydactyla,0,0,0,0,0,0,,0,0,0,0,,,32,,,,
P9697,765463,2016,697,697_2016,10010,SW,Upland,Peltigera rufescens,Peltigera_lepidophora_2,"0.643473, 0.152108, 0.066984, 0.045020, 0.034847, 0.011616",P2178_peltigera_papuana,93.967,96,OTU139,Peltigera_aff_papuana,P1839_P_retifoveata_USA,100,96,otu16,,,32,,,,
P9187,768683,2016,698,698_2016,10132,NE,Wetland,Peltigera neopolydactyla,Peltigera_neopolydactyla_1,"0.673014, 0.043004, 0.042637, 0.030833, 0.030833, 0.030606, 0.030180, 0.030056, 0.029919, 0.029859",P309_peltigera_neopolydactyla_1,99.84,100,OTU49,Peltigera_neopolydactyla_1,P2045_P_sp2_Bolivia,97.932,96,otu25,aff_XXXVI,potential new nostoc,,,,,
P9188,1586712,2016,698,698_2016,10132,NE,Wetland,Peltigera neopolydactyla,Peltigera_neopolydactyla_1,"0.673014, 0.043004, 0.042637, 0.030833, 0.030833, 0.030606, 0.030180, 0.030056, 0.029919, 0.029859",P309_peltigera_neopolydactyla_1,99.84,100,OTU49,Peltigera_neopolydactyla_1,P2045_P_sp2_Bolivia,97.932,96,otu25,aff_XXXVI,potential new nostoc,,,,,
P8960,779327,2016,699,699_2016,10461,NW,Log/Stump,Peltigera cf. conspersa TGO,Peltigera_leucophlebia_s_str,"0.909323, 0.014138, 0.014122, 0.013854",P6068_peltigera_leucophlebia,100,100,OTU67,Peltigera_leucophlebia_2,P1812_P_didactyla_Belgium?,99.393,96,otu415,aff_XXXIIIa,potential new nostoc,,,,,
P8961,779325,2016,699,699_2016,10461,NW,Log/Stump,Peltigera leucophlebia,Peltigera_leucophlebia_6,"0.394635, 0.338103, 0.204545, 0.026384",P6063_peltigera_leucophlebia,99.819,100,OTU108,Peltigera_leucophlebia_6,P1812_P_didactyla_Belgium?,99.401,94,otu408,,0,,,,,
P8376,785275,2016,699,699_2016,10608a,NW,Upland,Peltigera rufescens,Peltigera_sp_18,"0.092950, 0.091402, 0.088507, 0.088441, 0.087382, 0.086411, 0.079955, 0.064280, 0.062402, 0.036908, 0.036626",HOB13_peltigera_canina_1,98.889,100,OTU396,Peltigera_canina_2,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,97.677,99,otu4,aff_XXX,check aln,,,,,
P9043,781499,2016,699,699_2016,10565,SE,Wetland,Peltigera conspersa TGO,Peltigera_leucophlebia_s_str,"0.909323, 0.014138, 0.014122, 0.013854",P6068_peltigera_leucophlebia,100,100,OTU67,Peltigera_leucophlebia_2,P0006_P_neocanina_Iceland,100,91,otu249,XLII,0,,,,,
P9233,779653,2016,699,699_2016,10489,SW,Log/Stump,Peltigera praetextata s.l.,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2010_2011_2033_fibril_424_2007_2008_sp2_1598_austroam_1561_,99.878,96,otu37,V,0,,,,,
P8499,769372,2016,759,759_2016,10162,NE,Upland,Peltigera elisabethae,"Peltigera_neckeri,Peltigera_polydactyloides","0.329768, 0.328815, 0.328770",P1534_peltigera_sp14,85.075,90,OTU3,Peltigera_neckeri,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.183,99,otu243,XXX,0,,,,,
P9689,769368,2016,759,759_2016,12213,NE,Upland,Peltigera aphthosa,Peltigera_aphthosa_1,"0.933472, 0.007515, 0.006598, 0.006591",P734_peltigera_aphthosa,100,100,OTU47,Peltigera_aphthosa_5,0,0,0,0,,,32,,,,
P9154,769566,2016,759,759_2016,10169,NW,Log/Stump,Peltigera ponojensis,Peltigera_sp_21,"0.184298, 0.064654, 0.060540, 0.054593, 0.054572, 0.054002, 0.053494, 0.053359, 0.050837, 0.044244, 0.043647",IC355_peltigera_islandica,100,100,OTU4,Peltigera_islandica,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.183,99,otu243,XXX,0,,,,,
P9217,769366,2016,759,759_2016,10161,NW,Wetland,Peltigera cf. islandica,Peltigera_sp_18,"0.091519, 0.090479, 0.088138, 0.088073, 0.087058, 0.086134, 0.079762, 0.064293, 0.062472, 0.037256, 0.036981",HOB13_peltigera_canina_1,99.074,100,OTU269,Peltigera_canina_2,JL31_extenuata_vnf,99.534,100,otu75,XXXIIIa,0,,,,,
P8411,769348,2016,759,759_2016,10157,SW,Wetland,Peltigera leucophlebia s.l.,Peltigera_leucophlebia_6,"0.394612, 0.338128, 0.204477, 0.026422",P6063_peltigera_leucophlebia,99.819,100,OTU65,Peltigera_leucophlebia_6,0,0,0,0,,0,,,,,
P8500,769352,2016,759,759_2016,10159A,SW,Wetland,Peltigera neopolydactyla,Peltigera_neopolydactyla_1,"0.662720, 0.043429, 0.043080, 0.031370, 0.031368, 0.031140, 0.030716, 0.030611, 0.030492, 0.030436",P845_peltigera_neopolydactyla_1,99.68,100,OTU416,Peltigera_neopolydactyla_1,P2072_P_neorufescens2_CostaRica,90.603,96,otu54,VIIa,0,,,,,
P8624,769350,2016,759,759_2016,10158,SW,Wetland,Peltigera latiloba,Peltigera_leucophlebia_s_str,"0.900519, 0.015479, 0.015463, 0.015180, 0.015164",P6068_peltigera_leucophlebia,99.819,100,OTU284,Peltigera_leucophlebia_2,JL23_aphthosa_no_vnf,100,99,otu376,XXXIIIa,0,,,,,
P9124,1344791,2016,759,759_2016,10159,SW,Wetland,Peltigera occidentalis,Peltigera_neopolydactyla_1,"0.673014, 0.043004, 0.042637, 0.030833, 0.030833, 0.030606, 0.030180, 0.030056, 0.029919, 0.029859",P309_peltigera_neopolydactyla_1,99.84,100,OTU49,Peltigera_neopolydactyla_1,0,0,0,0,,0,,,,,
P9142,770061,2016,760,760_2016,10192,NE,Log/Stump,Peltigera cf. ponojensis,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2001_P_canina_Canada,100,93,otu429,V,0,,,,,
P9140,769949,2016,760,760_2016,12315,SE,Log/Stump,Peltigera ponojensis,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.777,96,otu19,_XXXIXd,0,,,,,
P9167,786939,2016,760,760_2016,10788,SE,Tree/Other,Peltigera cf. fuscopraetextata TGO,Peltigera_sp_18,"0.088230, 0.087380, 0.087153, 0.087149, 0.086008, 0.084848, 0.078786, 0.064042, 0.062397, 0.038197, 0.037945",P2081_peltigera_canina_2,100,100,OTU59,Peltigera_canina_2,P1839_P_retifoveata_USA,99.648,96,otu377,XXXIIIa,0,,,,,
P8217,1357635,2016,760,760_2016,12220A,SW,Upland,Peltigera cf. collina,"Peltigera_neckeri,Peltigera_polydactyloides","0.329768, 0.328815, 0.328770",P1534_peltigera_sp14,85.075,90,OTU3,Peltigera_neckeri,P14211_SouthAfrica_rbcLX,97.856,99,otu24,aff_XXX,potential new nostoc,,,,,
P9143,1345647,2016,760,760_2016,12215B,SW,Upland,Peltigera ponojensis,Peltigera_sp_21,"0.184298, 0.064654, 0.060540, 0.054593, 0.054572, 0.054002, 0.053494, 0.053359, 0.050837, 0.044244, 0.043647",IC355_peltigera_islandica,100,100,OTU4,Peltigera_islandica,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.184,100,otu403,,,,,,,
P9063,768604,2016,761,761_2016,10127,NW,Log/Stump,Peltigera islandica,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,JL23_aphthosa_no_vnf,100,99,otu376,XXXIIIa,0,,,,,
P9234,768606,2016,761,761_2016,12226,NW,Log/Stump,Peltigera praetextata s.l.,Peltigera_sp_18,"0.088230, 0.087380, 0.087153, 0.087149, 0.086008, 0.084848, 0.078786, 0.064042, 0.062397, 0.038197, 0.037945",P2081_peltigera_canina_2,100,100,OTU59,Peltigera_canina_2,P1839_P_retifoveata_USA,99.648,96,otu405,XXXIIIa,0,,,,,
P9061,768162,2016,761,761_2016,12225,SW,Log/Stump,Peltigera islandica,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2010_2011_2033_fibril_424_2007_2008_sp2_1598_austroam_1561_,99.878,96,otu37,V,0,,,,,
P8618,768138,2016,761,761_2016,12227,SW,Upland,Peltigera praetextata s.l.,Peltigera_praetextata,"0.164698, 0.137461, 0.073146, 0.068120, 0.065370, 0.057324, 0.057107, 0.056543, 0.034969, 0.034941, 0.034680",P0420_peltigera_praetextata,99.814,100,OTU104,Peltigera_praetextata,JL23_aphthosa_no_vnf,100,99,otu376,XXXIIIa,0,,,,,
P9137,787957,2016,826,826_2016,10927,SE,Log/Stump,Peltigera ponojensis,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.777,96,otu242,_XXXIXd,0,,,,,
P8216,787985,2016,826,826_2016,10931,SE,Rock,Peltigera neckeri,"Peltigera_neckeri,Peltigera_polydactyloides","0.329768, 0.328815, 0.328770",P1534_peltigera_sp14,85.075,90,OTU3,Peltigera_neckeri,P1839_P_retifoveata_USA,99.648,96,otu377,XXXIIIa,0,,,,,
P9147,787825,2016,826,826_2016,10913,SE,Tree/Other,Peltigera praetextata,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.665,96,otu34,_XXXIXd,0,,,,,
P9148,787827,2016,826,826_2016,10913,SE,Tree/Other,Peltigera ponojensis,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.665,96,otu34,_XXXIXd,0,,,,,
P8366,773157,2016,828,828_2016,10318,NW,Upland,Peltigera rufescens s.l.,Peltigera_rufescens_1,"0.790699, 0.161076",P2083_peltigera_rufescens_1,96.03,100,OTU391,Peltigera_rufescens_1,JL31_extenuata_vnf,99.533,99,otu92,XXXIIIa,0,,,,,
P8367,1357566,2016,828,828_2016,10318,NW,Upland,Peltigera rufescens s.l.,Peltigera_neorufescens_5,"0.741999, 0.097008, 0.079150, 0.041246",P2086_peltigera_neorufescens_5,92.437,96,OTU392,Peltigera_aff_neorufescens,JL31_extenuata_vnf,99.533,99,otu92,XXXIIIa,Potential new lineage within rufescens clade,,,,,
P8368,1357568,2016,828,828_2016,10318,NW,Upland,Peltigera rufescens s.l.,Peltigera_rufescens_1,"0.709341, 0.230106, 0.012820",P2083_peltigera_rufescens_1,94.518,100,OTU129,Peltigera_rufescens_1,JL31_extenuata_vnf,98.837,99,otu72,XXX,0,,,,,
P8351,1346707,2016,828,828_2016,12245A,SE,Log/Stump,Peltigera rufescens s.l.,Peltigera_sp_18,"0.088230, 0.087380, 0.087153, 0.087149, 0.086008, 0.084848, 0.078786, 0.064042, 0.062397, 0.038197, 0.037945",P2081_peltigera_canina_2,100,100,OTU59,Peltigera_canina_2,P1839_P_retifoveata_USA,99.648,96,otu377,XXXIIIa,0,,,,,
P8387,773032,2016,828,828_2016,10315,SE,Upland,Peltigera didactyla,Peltigera_extenuata_1,0.99875,P2064_peltigera_extenuata_1,100,100,OTU135,Peltigera_extenuata_1,P12626_Peltigera_extenuata_Chile_Mocho_2_C1_P1,100,98,otu160,XXXIIIb,0,,,,,
P9062,1147226,2016,859,859_2016,11747,NE,Log/Stump,Peltigera islandica,Peltigera_praetextata,"0.164698, 0.137461, 0.073146, 0.068120, 0.065370, 0.057324, 0.057107, 0.056543, 0.034969, 0.034941, 0.034680",P0420_peltigera_praetextata,99.814,100,OTU104,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.777,96,otu19,_XXXIXd,0,,,,,
P9160,1046069,2016,859,859_2016,11734,NW,Log/Stump,Peltigera praetextata,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,JL23_aphthosa_no_vnf,99.886,96,otu328,XXXIIIa,0,,,,,
P9232,1014376,2016,859,859_2016,12254,NW,Upland,Peltigera praetextata,0,0,0,0,0,0,,0,0,0,0,,,,,,,
P9146,1147284,2016,859,859_2016,11752,SE,Log/Stump,Peltigera ponojensis,Peltigera_praetextata,"0.151210, 0.132471, 0.073995, 0.068476, 0.065945, 0.058461, 0.058245, 0.057695, 0.035983, 0.035950, 0.035043",P0420_peltigera_praetextata,99.814,100,OTU491,Peltigera_praetextata,P2010_2011_2033_fibril_424_2007_2008_sp2_1598_austroam_1561_,99.878,96,otu37,V,0,,,,,
P8851,1147290,2016,859,859_2016,12257,SW,Tree/Other,Peltigera neckeri,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,P12649,Duplicate P# with 626493. Hard te tell which one was sampled,,,,,
P9144,1147314,2016,859,859_2016,11756,SW,Tree/Other,Peltigera cf. ponojensis,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.777,96,otu19,_XXXIXd,0,,,,,
P8348,1357573,2016,860,860_2016,12260,NW,Upland,Peltigera ponojensis,Peltigera_ponojensis_monticola_1a,"0.191907, 0.147189, 0.111236, 0.111206, 0.111117, 0.110104, 0.108738, 0.108500",P2181_peltigera_ponojensis_1a,100,100,OTU26,Peltigera_ponojensis_1a,P2010_2011_2033_fibril_424_2007_2008_sp2_1598_austroam_1561_,99.878,96,otu37,,,,,,,
P8349,789139,2016,860,860_2016,12260,NW,Upland,Peltigera rufescens,Peltigera_sp_18,"0.091851, 0.091320, 0.088407, 0.088341, 0.087362, 0.086490, 0.080017, 0.064337, 0.062499, 0.037060, 0.036784",HOB12_peltigera_canina_1,99.076,100,OTU273,Peltigera_canina_1,P0014_P_canina_Iceland,99.756,96,otu82,VI,0,,,,,
P8353,1357575,2016,860,860_2016,10991A,NW,Upland,Peltigera wulingensis,Peltigera_ponojensis_monticola_1a,"0.191907, 0.147189, 0.111236, 0.111206, 0.111117, 0.110104, 0.108738, 0.108500",P2181_peltigera_ponojensis_1a,100,100,OTU26,Peltigera_ponojensis_1a,P1486_P_ponojensis_USA,99.757,96,otu28,XXX,0,,,,,
P9932,758329,2016,892,892_2016,12272,NE,Upland,Peltigera malacea,0,0,0,0,0,0,,0,0,0,0,,,37,,,,
P9930,758349,2016,892,892_2016,9679,SW,Upland,Peltigera leucophlebia s.l.,0,0,0,0,0,0,,0,0,0,0,,,37,,,,
P9931,758345,2016,892,892_2016,12273,SW,Upland,Peltigera malacea,Peltigera_malacea_5,"0.270880, 0.263547, 0.222943, 0.059701, 0.053191, 0.050912, 0.048945",P1160_peltigera_malacea,100,100,OTU153,Peltigera_malacea_3,NOS,97.337,96,otu230,,,37,,,,
P9426,787702,2016,923,923_2016,10899,NE,Tree/Other,Peltigera praetextata,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.777,96,otu19,,,26,,,,
P8350,774502,2016,923,923_2016,10394,NW,Upland,Peltigera wulingensis,Peltigera_canina_1,"0.132123, 0.076301, 0.075767, 0.075711, 0.075676, 0.074880, 0.074031, 0.068876, 0.056281, 0.054864, 0.033965",P2118_peltigera_canina_1,100,100,OTU100,Peltigera_canina_1,P0420_P_praetextata_Serbia,99.878,96,otu18,V,0,,,,,
P9427,774485,2016,923,923_2016,10393,SW,Upland,Peltigera rufescens,Peltigera_ponojensis_monticola_1a,"0.190641, 0.146374, 0.111562, 0.111531, 0.111442, 0.110452, 0.109106, 0.108888",P2181_peltigera_ponojensis_1a,99.637,100,OTU524,Peltigera_ponojensis_1a,JL23_aphthosa_no_vnf,98.603,100,otu193,,,26,,,,
P9422,784808,2016,956,956_2016,10650,NE,Upland,Peltigera extenuata,"Peltigera_didactyla_1,Peltigera_castanea,Peltigera_didactyla_2,Peltigera_sorediifera,Peltigera_didactyla_3","0.236365, 0.235101, 0.231540, 0.172637, 0.023746, 0.023362, 0.022854, 0.022832",P2102_peltigera_castanea,98.936,100,OTU523,Peltigera_aff_castanea,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.3,99,otu40,,,26,,,,
P9423,785016,2016,956,956_2016,10656,NW,Upland,Peltigera extenuata,"Peltigera_didactyla_1,Peltigera_castanea,Peltigera_didactyla_2,Peltigera_sorediifera,Peltigera_didactyla_3","0.289209, 0.285185, 0.282361, 0.076543, 0.012916, 0.012569",P2102_peltigera_castanea,99.113,100,OTU157,Peltigera_castanea,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.322,97,otu311,,,26,,,,
P9421,784867,2016,956,956_2016,10652,SE,Upland,Peltigera extenuata,"Peltigera_ulcerata_1,Peltigera_didactyla_1,Peltigera_castanea,Peltigera_ulcerata_2,Peltigera_didactyla_2,Peltigera_extenuata_2,Peltigera_sorediifera,Peltigera_didactyla_3,Peltigera_vainioi,Peltigera_extenuata_1","0.307110, 0.181671, 0.180295, 0.177511, 0.050862, 0.050395, 0.016783",P2102_peltigera_castanea,97.71,100,OTU522,Peltigera_aff_castanea,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.3,99,otu40,,,26,,,,
P11773,1566292,2018,1320,1320_2018,4955,NE,Upland,Solorina saccata,0,0,0,0,0,0,,0,0,0,0,,,75,,,,
P9153,784713,2016,958,958_2016,10641,SE,Rock,Peltigera cf. ponojensis,"Peltigera_didactyla_1,Peltigera_castanea,Peltigera_didactyla_2,Peltigera_sorediifera,Peltigera_didactyla_3","0.302049, 0.295565, 0.293344, 0.037323, 0.009536, 0.009176, 0.008851",P2200_peltigera_didactyla_1,97.203,100,OTU106,Peltigera_aff_didactyla,JL23_aphthosa_no_vnf,98.485,99,otu275,XXXIII,0,,,,,
P8509,801144,2016,1284,1284_2016,11618,SE,Upland,Peltigera cf. didactyla,"Peltigera_didactyla_1,Peltigera_castanea,Peltigera_didactyla_2,Peltigera_sorediifera,Peltigera_didactyla_3","0.273087, 0.271620, 0.267339, 0.120244, 0.026166",P2102_peltigera_castanea,97.869,100,OTU120,Peltigera_castanea,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,99.3,99,otu40,,,,,,,
P11574,1352302,2016,1284,1284_2016,12333,SE,Upland,Leptogium,0,0,0,0,0,0,,0,0,0,0,,,71,,,,
P9598,1352293,2016,1284,1284_2016,12331,SE,Wetland,Leptogium intermedium,Peltigera_sp_13,"0.020120, 0.018500, 0.013317, 0.013151, 0.012852, 0.012789, 0.012778, 0.012739, 0.012737, 0.012726, 0.012726",P2146_peltigera_sorediifera,86.982,34,OTU553,,0,0,0,0,,,30,,,,
P11573,1352296,2016,1284,1284_2016,11612,SE,Wetland,Nostoc,0,0,0,0,0,0,,0,0,0,0,,,71,,,,
P11881,303019,2011,1232,1232_2011,5300B,NW,Upland,Peltigera aphthosa,0,0,0,0,0,0,,0,0,0,0,,,77,,,,
P8231,802891,2016,1285,1285_2016,11701,SW,Rock,Peltigera ponojensis,Peltigera_ponojensis_monticola_1a,"0.191907, 0.147189, 0.111236, 0.111206, 0.111117, 0.110104, 0.108738, 0.108500",P2181_peltigera_ponojensis_1a,100,100,OTU26,Peltigera_ponojensis_1a,JL23_aphthosa_no_vnf,98.601,99,otu108,XLI,0,,,,,
P11882,395583,2008,OG-DH-785-1,OG-DH-785-1_2008,4384,1,UH,Peltigera latiloba,0,0,0,0,0,0,,0,0,0,0,,,77,,,,
P6336/P6829,1159873,2016,1387,1387_2016,11945,NE,Upland,Peltigera ponojensis,0,0,0,0,0,0,,0,0,0,0,,,,,,,
P9145,1158607,2016,1450,1450_2016,11766,NW,Log/Stump,Peltigera cf. ponojensis,Peltigera_praetextata,"0.159079, 0.135513, 0.073580, 0.068333, 0.065682, 0.057859, 0.057643, 0.057082, 0.035427, 0.035394, 0.034860",P0420_peltigera_praetextata,100,98,OTU5,Peltigera_praetextata,P2047_P_andensis_Boliva_2054_friesiorum_Peru,99.777,96,otu19,_XXXIXd,0,,,,,
P11571,1353824,2016,1521,1521_2016,12367,NE,Upland,Leptogium intermedium,0,0,0,0,0,0,,0,0,0,0,,,71,,,,
P11572,1354069,2016,1521,1521_2016,11854,SE,Upland,Leptogium intermedium,0,0,0,0,0,0,,0,0,0,0,,,71,,,,
P11751,1159154,2016,1521,1521_2016,11852,SE,Upland,Peltigera extenuata s.l.,"Peltigera_didactyla_1,Peltigera_castanea,Peltigera_didactyla_2,Peltigera_sorediifera,Peltigera_didactyla_3","0.240825, 0.239546, 0.235861, 0.162828, 0.023625, 0.023094, 0.022228, 0.021364",P2102_peltigera_castanea,99.29,100,OTU156,Peltigera_castanea,P12604_Peltigera_sp_Chile_Malalca_2_C1_P1,98.553,99,otu434,,,74,,,,
P9362,1185782,2017,4,4_2017,3730,NE,Rock,Peltigera aphthosa,Peltigera_aphthosa_1,"0.933472, 0.007515, 0.006598, 0.006591",P734_peltigera_aphthosa,100,100,OTU47,Peltigera_aphthosa_5,NOS,98.725,95,otu332,,,25,,,,
P9359,1185806,2017,4,4_2017,3762,NE,Rock,Peltigera malacea,Peltigera_malacea_2,0.992208,P783_peltigera_malacea,100,100,OTU46,Peltigera_malacea_2,P12569_Sticta_caulescens_Chile_Crater_2_C1_P1,95.556,99,otu143,,,25,,,,
